,,,8.96E-02,-11.9200001,,,,,8.96E-02,-11.5199995
,,,9.00E-02,-11.9200001,,,,,9.00E-02,-11.5199995
,,,9.04E-02,-11.9200001,,,,,9.04E-02,-11.5199995
,,,9.08E-02,-11.9200001,,,,,9.08E-02,-11.5199995
,,,9.12E-02,-11.9200001,,,,,9.12E-02,-11.5199995
,,,9.16E-02,-11.9200001,,,,,9.16E-02,-11.5199995
,,,9.20E-02,-11.9200001,,,,,9.20E-02,-11.5199995
,,,9.24E-02,-11.9200001,,,,,9.24E-02,-11.5199995
,,,9.28E-02,-11.9200001,,,,,9.28E-02,-11.5199995
,,,9.32E-02,-11.9200001,,,,,9.32E-02,-11.5199995
